16698.224656 	-0.065878 
16703.832073 	-0.067724 
16709.443399 	-0.069587 
16715.259253 	-0.071503 
16721.079307 	-0.073388 
16726.702661 	-0.075101 
16732.329940 	-0.076919 
16738.162335 	-0.078595 
16743.998947 	-0.080456 
16749.638305 	-0.082224 
16755.281605 	-0.084248 
16760.928850 	-0.086187 
16766.781947 	-0.088230 
16772.639283 	-0.090105 
16778.298672 	-0.091859 
16783.962024 	-0.093724 
16789.831820 	-0.095678 
16795.705874 	-0.097776 
16801.381421 	-0.099646 
16807.060947 	-0.101563 
16812.744457 	-0.103466 
16818.635154 	-0.105170 
16824.733483 	-0.107124 
16830.836401 	-0.109008 
16837.147574 	-0.111007 
16843.667484 	-0.113072 
16849.988640 	-0.115106 
16856.314720 	-0.117251 
16862.850033 	-0.119411 
16869.186131 	-0.121566 
16875.527168 	-0.123712 
16882.077942 	-0.125804 
16888.429033 	-0.127690 
16894.785081 	-0.129634 
16901.351368 	-0.131786 
16907.717506 	-0.133863 
16914.088620 	-0.136024 
16920.670475 	-0.138115 
16927.051714 	-0.139991 
16933.437945 	-0.142108 
16940.035425 	-0.144279 
16946.431817 	-0.146297 
16952.833220 	-0.148261 
16959.446379 	-0.150388 
16966.064889 	-0.152487 
16972.481679 	-0.154533 
16978.903503 	-0.156564 
16985.537767 	-0.158733 
16991.969837 	-0.160672 
16998.406959 	-0.162700 
17005.057034 	-0.164829 
17011.504439 	-0.166820 
17017.956914 	-0.168817 
17024.622856 	-0.170868 
17031.085650 	-0.172786 
17037.553533 	-0.174640 
17044.235399 	-0.176703 
17050.713638 	-0.178587 
17057.196984 	-0.180569 
17063.894831 	-0.182594 
17070.388569 	-0.184656 
17076.887433 	-0.186739 
17083.601318 	-0.188949 
17090.530745 	-0.191220 
17097.676248 	-0.193394 
17104.827946 	-0.195478 
17111.985845 	-0.197558 
17119.149955 	-0.199522 
17126.320284 	-0.201597 
17133.285673 	-0.203526 
17140.256937 	-0.205512 
17147.445602 	-0.207509 
17154.640516 	-0.209688 
17161.841688 	-0.211851 
17169.049127 	-0.214005 
17176.262841 	-0.216280 
17183.482837 	-0.218442 
17190.496496 	-0.220533 
17197.516090 	-0.222400 
17204.754612 	-0.224435 
17211.999450 	-0.226484 
17219.250611 	-0.228478 
17226.508104 	-0.230504 
17233.771936 	-0.232586 
17241.042117 	-0.234662 
17248.104547 	-0.236861 
17255.172974 	-0.238965 
17262.461874 	-0.241100 
17269.757155 	-0.243110 
17277.058825 	-0.245045 
17284.366893 	-0.246972 
17291.681367 	-0.249012 
17299.002255 	-0.250843 
17306.113965 	-0.253027 
17313.231735 	-0.254960 
17320.571539 	-0.257064 
17327.917790 	-0.259121 
17335.270498 	-0.261303 
